"state","county","county_full","neighbor_state","neighbor_county","neighbor_county_full"
"VA","Montgomery","Montgomery-VA","VA","Roanoke","Roanoke-VA"
"VA","Montgomery","Montgomery-VA","VA","Radford city","Radford city-VA"
"VA","Nelson","Nelson-VA","VA","Albemarle","Albemarle-VA"
"VA","Nelson","Nelson-VA","VA","Amherst","Amherst-VA"
"VA","Nelson","Nelson-VA","VA","Appomattox","Appomattox-VA"
"VA","Nelson","Nelson-VA","VA","Augusta","Augusta-VA"
"VA","Nelson","Nelson-VA","VA","Buckingham","Buckingham-VA"
"VA","Nelson","Nelson-VA","VA","Nelson","Nelson-VA"
"VA","Nelson","Nelson-VA","VA","Rockbridge","Rockbridge-VA"
"VA","New Kent","New Kent-VA","VA","Charles City","Charles City-VA"
"VA","New Kent","New Kent-VA","VA","Hanover","Hanover-VA"
"VA","New Kent","New Kent-VA","VA","Henrico","Henrico-VA"
"VA","New Kent","New Kent-VA","VA","James City","James City-VA"
"VA","New Kent","New Kent-VA","VA","King and Queen","King and Queen-VA"
"VA","New Kent","New Kent-VA","VA","King William","King William-VA"
"VA","New Kent","New Kent-VA","VA","New Kent","New Kent-VA"
"VA","Northampton","Northampton-VA","VA","Accomack","Accomack-VA"
"VA","Northampton","Northampton-VA","VA","Mathews","Mathews-VA"
"VA","Northampton","Northampton-VA","VA","Middlesex","Middlesex-VA"
"VA","Northampton","Northampton-VA","VA","Northampton","Northampton-VA"
"VA","Northampton","Northampton-VA","VA","York","York-VA"
"VA","Northampton","Northampton-VA","VA","Hampton city","Hampton city-VA"
"VA","Northampton","Northampton-VA","VA","Norfolk city","Norfolk city-VA"
"VA","Northampton","Northampton-VA","VA","Poquoson city","Poquoson city-VA"
"VA","Northampton","Northampton-VA","VA","Virginia Beach city","Virginia Beach city-VA"
"VA","Northumberland","Northumberland-VA","MD","St. Mary's","St. Mary's-MD"
"VA","Northumberland","Northumberland-VA","MD","Somerset","Somerset-MD"
"VA","Northumberland","Northumberland-VA","VA","Accomack","Accomack-VA"
"VA","Northumberland","Northumberland-VA","VA","Lancaster","Lancaster-VA"
"VA","Northumberland","Northumberland-VA","VA","Northumberland","Northumberland-VA"
"VA","Northumberland","Northumberland-VA","VA","Richmond","Richmond-VA"
"VA","Northumberland","Northumberland-VA","VA","Westmoreland","Westmoreland-VA"
"VA","Nottoway","Nottoway-VA","VA","Amelia","Amelia-VA"
"VA","Nottoway","Nottoway-VA","VA","Brunswick","Brunswick-VA"
"VA","Nottoway","Nottoway-VA","VA","Dinwiddie","Dinwiddie-VA"
"VA","Nottoway","Nottoway-VA","VA","Lunenburg","Lunenburg-VA"
"VA","Nottoway","Nottoway-VA","VA","Nottoway","Nottoway-VA"
"VA","Nottoway","Nottoway-VA","VA","Prince Edward","Prince Edward-VA"
"VA","Orange","Orange-VA","VA","Albemarle","Albemarle-VA"
"VA","Orange","Orange-VA","VA","Culpeper","Culpeper-VA"
"VA","Orange","Orange-VA","VA","Greene","Greene-VA"
"VA","Orange","Orange-VA","VA","Louisa","Louisa-VA"
"VA","Orange","Orange-VA","VA","Madison","Madison-VA"
"VA","Orange","Orange-VA","VA","Orange","Orange-VA"
"VA","Orange","Orange-VA","VA","Spotsylvania","Spotsylvania-VA"
